505260	3	1411	1460	0
505262	3	1431	1480	0
505264	3	1451	1500	0
505266	3	1471	1520	0
505268	3	1491	1540	0
505270	3	1511	1560	0
505272	3	1531	1580	0
505274	3	1551	1600	0
505276	3	1571	1620	2
505278	3	1591	1640	2
505280	3	1611	1660	2
505282	3	1631	1680	2
505284	3	1651	1700	2
505286	3	1671	1720	2
505288	3	1691	1740	2
505290	3	1711	1760	2
505292	3	1731	1780	0
505294	3	1751	1800	0
505296	3	1771	1820	0
505298	3	1791	1840	0
505300	3	1811	1860	0
505302	3	1831	1880	0
505304	3	1851	1900	0
505306	3	1871	1920	0
505308	3	1891	1940	0
505310	3	1911	1960	0
505312	3	1931	1980	0
505314	3	1951	2000	2
505316	3	1971	2020	2
505318	3	1991	2040	2
505320	3	2011	2060	2
505322	3	2031	2080	2
505324	3	2051	2100	2
505326	3	2071	2120	2
505328	3	2091	2140	2
505330	3	2111	2160	0
505332	3	2131	2180	2
505334	3	2151	2200	2
505336	3	2171	2220	2
505338	3	2191	2240	2
505340	3	2211	2260	2
505342	3	2231	2280	2
505344	3	2251	2300	2
505346	3	2271	2320	2
505348	3	2291	2340	0
505350	3	2311	2360	1
505352	3	2331	2380	1
505354	3	2351	2400	1
505356	3	2371	2420	1
505358	3	2391	2440	1
505360	3	2411	2460	1
505362	3	2431	2480	1
505364	3	2451	2500	1
505366	3	2471	2520	1
505368	3	2491	2540	0
505370	3	2511	2560	0
505372	3	2531	2580	1
505374	3	2551	2600	1
505376	3	2571	2620	1
505378	3	2591	2640	1
505380	3	2611	2660	1
505382	3	2631	2680	1
505384	3	2651	2700	1
505386	3	2671	2720	1
505388	3	2691	2740	1
505390	3	2711	2760	0
505392	3	2731	2780	0
505394	3	2751	2800	0
505396	3	2771	2820	2
505398	3	2791	2840	2
505400	3	2811	2860	2
505402	3	2831	2880	2
505404	3	2851	2900	2
505406	3	2871	2920	2
505408	3	2891	2940	2
505410	3	2911	2960	2
505412	3	2931	2980	0
505414	3	2951	3000	0
505416	3	2971	3020	0
505418	3	2991	3040	0
505420	3	3011	3060	0
505422	3	3031	3080	0
505424	3	3051	3100	0
505426	3	3071	3120	0
505428	3	3091	3140	0
505430	3	3111	3160	0
505432	3	3131	3180	0
505434	3	3151	3200	0
505436	3	3171	3220	1
505438	3	3191	3240	1
505440	3	3211	3260	1
505442	3	3231	3280	1
505444	3	3251	3300	1
505446	3	3271	3320	1
505448	3	3291	3340	1
505450	3	3311	3360	1
505452	3	3331	3380	1
505454	3	3351	3400	0
505456	3	3371	3420	2
505458	3	3391	3440	2
505460	3	3411	3460	2
505462	3	3431	3480	2
505464	3	3451	3500	2
505466	3	3471	3520	2
505468	3	3491	3540	0
505470	3	3511	3560	0
505472	3	3531	3580	0
505474	3	3551	3600	0
505476	3	3571	3620	2
505478	3	3591	3640	2
505480	3	3611	3660	2
505482	3	3631	3680	2
505484	3	3651	3700	2
505486	3	3671	3720	2
505488	3	3691	3740	0
505490	3	3711	3760	0
505492	3	3731	3780	0
505494	3	3751	3800	0
505496	3	3771	3820	0
505498	3	3791	3840	2
505500	3	3811	3860	2
505502	3	3831	3880	2
505504	3	3851	3900	2
505506	3	3871	3920	2
505508	3	3891	3940	2
505510	3	3911	3960	0
505512	3	3931	3980	0
505514	3	3951	4000	0
505516	3	3971	4020	0
505518	3	3991	4040	0
505520	3	4011	4060	0
505522	3	4031	4080	0
505524	3	4051	4100	0
506411	3	12921	12970	1
506413	3	12941	12990	1
506415	3	12961	13010	1
506417	3	12981	13030	1
506419	3	13001	13050	1
506421	3	13021	13070	1
506423	3	13041	13090	1
506425	3	13061	13110	1
506427	3	13081	13130	0
506429	3	13101	13150	0
506431	3	13121	13170	0
506433	3	13141	13190	0
506435	3	13161	13210	0
506437	3	13181	13230	0
506439	3	13201	13250	0
506441	3	13221	13270	0
506443	3	13241	13290	0
506445	3	13261	13310	0
506447	3	13281	13330	0
506449	3	13301	13350	0
506451	3	13321	13370	2
506453	3	13341	13390	2
506455	3	13361	13410	2
506457	3	13381	13430	2
506459	3	13401	13450	2
506461	3	13421	13470	2
506463	3	13441	13490	0
506465	3	13461	13510	0
506467	3	13481	13530	0
506469	3	13501	13550	0
506471	3	13521	13570	0
506473	3	13541	13590	0
506475	3	13561	13610	0
506477	3	13581	13630	0
506479	3	13601	13650	0
506481	3	13621	13670	1
506483	3	13641	13690	1
506485	3	13661	13710	1
506487	3	13681	13730	1
506489	3	13701	13750	1
506491	3	13721	13770	1
506493	3	13741	13790	1
506495	3	13761	13810	1
506497	3	13781	13830	1
506499	3	13801	13850	1
506501	3	13821	13870	1
506503	3	13841	13890	1
506505	3	13861	13910	1
506507	3	13881	13930	1
506509	3	13901	13950	0
506511	3	13921	13970	0
506513	3	13941	13990	2
506515	3	13961	14010	2
506517	3	13981	14030	2
506519	3	14001	14050	2
506521	3	14021	14070	2
506523	3	14041	14090	2
506525	3	14061	14110	0
506527	3	14081	14130	0
506529	3	14101	14150	1
506531	3	14121	14170	1
506533	3	14141	14190	1
506535	3	14161	14210	1
506537	3	14181	14230	1
506539	3	14201	14250	1
506541	3	14221	14270	1
506543	3	14241	14290	1
506545	3	14261	14310	1
506547	3	14281	14330	1
506549	3	14301	14350	1
506551	3	14321	14370	1
506553	3	14341	14390	1
506555	3	14361	14410	1
506557	3	14381	14430	0
506559	3	14401	14450	0
506561	3	14421	14470	0
506563	3	14441	14490	2
506565	3	14461	14510	2
506567	3	14481	14530	2
506569	3	14501	14550	2
506571	3	14521	14570	2
506573	3	14541	14590	2
506575	3	14561	14610	0
506577	3	14581	14630	0
506579	3	14601	14650	0
506581	3	14621	14670	0
506583	3	14641	14690	0
506585	3	14661	14710	0
506587	3	14681	14730	0
506589	3	14701	14750	0
506591	3	14721	14770	0
506593	3	14741	14790	0
506595	3	14761	14810	0
506597	3	14781	14830	2
506599	3	14801	14850	2
506601	3	14821	14870	2
506603	3	14841	14890	2
506605	3	14861	14910	2
506607	3	14881	14930	2
506609	3	14901	14950	0
506611	3	14921	14970	0
506613	3	14941	14990	0
506615	3	14961	15010	2
506617	3	14981	15030	2
506619	3	15001	15050	2
506621	3	15021	15070	2
506623	3	15041	15090	2
506625	3	15061	15110	2
506627	3	15081	15130	0
506629	3	15101	15150	0
506631	3	15121	15170	0
506633	3	15141	15190	0
506635	3	15161	15210	0
506637	3	15181	15230	0
506639	3	15201	15250	0
506641	3	15221	15270	0
506643	3	15241	15290	0
506645	3	15261	15310	0
506647	3	15281	15330	0
506649	3	15301	15350	2
506651	3	15321	15370	2
506653	3	15341	15390	2
506655	3	15361	15410	2
506657	3	15381	15430	2
506659	3	15401	15450	2
506661	3	15421	15470	0
506663	3	15441	15490	0
506665	3	15461	15510	0
506667	3	15481	15530	0
506669	3	15501	15550	0
506671	3	15521	15570	0
506673	3	15541	15590	0
506675	3	15561	15610	0
506677	3	15581	15630	0
506679	3	15601	15650	0
506681	3	15621	15670	0
506683	3	15641	15690	0
506685	3	15661	15710	1
506687	3	15681	15730	1
506689	3	15701	15750	1
506691	3	15721	15770	1
506693	3	15741	15790	1
506695	3	15761	15810	1
506697	3	15781	15830	1
506699	3	15801	15850	1
506701	3	15821	15870	1
506703	3	15841	15890	1
506705	3	15861	15910	1
506707	3	15881	15930	1
506709	3	15901	15950	1
506711	3	15921	15970	1
506713	3	15941	15990	1
506715	3	15961	16010	1
506717	3	15981	16030	1
506719	3	16001	16050	1
506721	3	16021	16070	1
506723	3	16041	16090	0
506725	3	16061	16110	0
506727	3	16081	16130	0
506729	3	16101	16150	0
506731	3	16121	16170	0
506733	3	16141	16190	0
506735	3	16161	16210	0
506737	3	16181	16230	0
506739	3	16201	16250	0
506741	3	16221	16270	1
506743	3	16241	16290	1
506745	3	16261	16310	1
506747	3	16281	16330	1
506749	3	16301	16350	1
506751	3	16321	16370	1
506753	3	16341	16390	1
506755	3	16361	16410	1
506757	3	16381	16430	1
506759	3	16401	16450	1
506761	3	16421	16470	1
506763	3	16441	16490	0
506765	3	16461	16510	0
506767	3	16481	16530	0
506769	3	16501	16550	0
506771	3	16521	16570	0
506773	3	16541	16590	1
506775	3	16561	16610	1
506777	3	16581	16630	1
506779	3	16601	16650	1
506781	3	16621	16670	1
506783	3	16641	16690	1
506785	3	16661	16710	1
506787	3	16681	16730	1
506789	3	16701	16750	1
506791	3	16721	16770	1
506793	3	16741	16790	1
506795	3	16761	16810	0
506797	3	16781	16830	0
506799	3	16801	16850	2
506801	3	16821	16870	2
506803	3	16841	16890	2
506805	3	16861	16910	2
506807	3	16881	16930	2
506809	3	16901	16950	2
506811	3	16921	16970	2
506813	3	16941	16990	0
506815	3	16961	17010	0
506817	3	16981	17030	0
506819	3	17001	17050	0
506821	3	17021	17070	0
506823	3	17041	17090	0
506825	3	17061	17110	0
506827	3	17081	17130	0
506829	3	17101	17150	0
506831	3	17121	17170	0
506833	3	17141	17190	0
506835	3	17161	17210	0
506837	3	17181	17230	0
506839	3	17201	17250	0
506841	3	17221	17270	0
506843	3	17241	17290	2
506845	3	17261	17310	2
506847	3	17281	17330	2
506849	3	17301	17350	2
506851	3	17321	17370	2
506853	3	17341	17390	2
506855	3	17361	17410	0
506857	3	17381	17430	0
506859	3	17401	17450	0
506861	3	17421	17470	0
506863	3	17441	17490	2
506865	3	17461	17510	2
506867	3	17481	17530	2
506869	3	17501	17550	2
506871	3	17521	17570	2
506873	3	17541	17590	2
506875	3	17561	17610	0
506877	3	17581	17630	2
506879	3	17601	17650	2
506881	3	17621	17670	2
506883	3	17641	17690	2
506885	3	17661	17710	2
506887	3	17681	17730	2
506889	3	17701	17750	0
506891	3	17721	17770	1
506893	3	17741	17790	1
506895	3	17761	17810	1
506897	3	17781	17830	1
506899	3	17801	17850	1
506901	3	17821	17870	1
506903	3	17841	17890	1
506905	3	17861	17910	1
506907	3	17881	17930	1
506909	3	17901	17950	0
506911	3	17921	17970	2
506913	3	17941	17990	2
506915	3	17961	18010	2
506917	3	17981	18030	2
506919	3	18001	18050	2
506921	3	18021	18070	2
506923	3	18041	18090	2
506925	3	18061	18110	0
506927	3	18081	18130	0
506929	3	18101	18150	1
506931	3	18121	18170	1
506933	3	18141	18190	1
506935	3	18161	18210	1
506937	3	18181	18230	1
506939	3	18201	18250	1
506941	3	18221	18270	1
506943	3	18241	18290	1
506945	3	18261	18310	1
506947	3	18281	18330	0
506949	3	18301	18350	0
506951	3	18321	18370	0
506953	3	18341	18390	0
506955	3	18361	18410	0
506957	3	18381	18430	0
506959	3	18401	18450	0
506961	3	18421	18470	0
506963	3	18441	18490	0
506965	3	18461	18510	0
506967	3	18481	18530	0
506969	3	18501	18550	0
506971	3	18521	18570	0
506973	3	18541	18590	0
506975	3	18561	18610	0
506977	3	18581	18630	0
506979	3	18601	18650	0
506981	3	18621	18670	0
506983	3	18641	18690	1
506985	3	18661	18710	1
